txId,class
73015021,2
73015146,2
73015230,2
73015320,2
73015430,2
73015442,2
73015447,2
73015688,2
73015875,2
73015884,2
73016077,2
73016086,2
73016296,3
73016469,3
73016471,2
73018491,2
73018737,2
73018738,2
73018742,3
73018941,2
73018948,2
73019070,2
73019084,2
73019091,3
73019102,2
73019109,2
73019135,2
73019144,2
73019292,2
73019370,3
73019377,2
73019493,2
73019502,2
73019567,2
73019577,2
73019690,2
73019920,2
73019923,2
73019926,2
73019984,2
73020148,3
73020281,2
73020431,2
73020435,2
73020472,2
73020636,2
73020810,2
73021044,2
73021066,2
73021253,3
73021266,2
73021459,2
73021471,2
73021481,2
73021488,3
73021691,3
73021894,2
73021904,3
73021908,2
73021915,2
73021919,2
73021926,2
73022001,3
73022213,2
73022404,2
73022417,2
73022550,2
73022640,2
73023004,2
73023010,2
73023066,3
73023074,2
73023264,2
73023461,2
73023585,2
73023591,2
73023605,2
73023663,2
73023669,2
73023889,2
73024094,3
73024100,2
73024104,2
73024110,2
73024332,2
73024374,2
73024518,2
73024526,2
73024528,2
73024534,2
73024717,2
73024932,3
73024935,2
73024948,2
73024950,2
73024953,2
73024958,2
73025156,2
73025163,3
73025335,3
73025563,2
73025576,2
73025586,2
73025592,3
73025596,2
73025604,2
73025614,3
73025671,2
73025810,2
73025819,2
73025997,2
73026007,2
73026012,3
73026024,2
73026031,2
73026118,2
73026120,3
73026129,2
73026164,3
73026171,3
73026178,2
73026182,2
73026189,2
73026195,3
73026241,3
73026245,3
73026249,2
73026253,2
73026359,2
73026449,2
73026544,2
73026728,2
73026785,2
73026786,2
73026897,2
73026898,2
73026903,2
73026936,3
73026941,2
73027117,2
73027128,2
73027133,2
73027305,2
73027466,3
73027470,2
73027475,2
73027480,2
73027652,2
73027656,2
73027823,2
73027839,2
73027845,2
73027868,2
73027872,2
73027878,2
73027886,2
73027901,2
73027909,2
73027913,3
73028219,2
73028355,2
73028536,3
73028551,2
73028563,2
73028570,2
73028575,2
73028728,3
73028733,3
73028758,3
73028760,3
73028764,3
73028926,3
73028934,3
73028940,3
73028987,3
73029322,3
73029330,3
73029338,2
73029384,3
73029388,3
73029399,3
73029410,3
73029416,3
73029419,3
73029484,3
73029488,3
73029617,3
73029640,2
73029645,3
73029817,2
73030289,3
73030622,2
73031052,2
73032556,3
73032579,3
73032785,3
73032790,3
73033237,3
73033403,3
73033889,3
73034101,3
73035105,3
73035389,3
73035395,3
73035400,3
73035629,3
73035973,3
73036028,3
73036154,3
73036618,3
73036697,3
73036701,3
73036709,3
73037459,3
73037767,3
73039756,3
73039826,3
73039997,3
73040070,3
73040277,3
73040284,3
73040582,3
73040606,3
73040798,2
73040985,2
73041100,2
73041319,3
73041344,3
73041398,3
73041603,2
73042039,3
73042229,3
73042460,3
73042467,1
73042859,3
73043032,2
73043429,3
73043578,3
73044247,2
73044334,3
73044637,3
73044982,3
73045455,3
73045482,3
73045485,3
73045489,3
73045635,3
73045845,2
73046078,3
73046084,3
73046246,2
73046331,3
73046407,2
73046758,3
73047448,3
73047642,2
73057613,3
73060586,3
73063801,3
73068312,3
73073236,3
73073242,3
73073466,3
73073480,3
73075220,3
73075226,3
73077083,3
73077092,2
73077620,2
73077634,3
73077827,3
73078017,3
73078220,3
73078224,3
73078230,3
73078366,3
73078402,3
73078614,2
73078768,3
73078775,3
73078843,2
73079192,2
73079497,3
73079635,2
73079735,2
73080342,2
73080384,2
73080824,2
73080834,2
73081734,3
73081948,2
73082474,3
73082481,3
73082680,3
73082688,3
73083209,3
73083381,3
73083538,3
73083543,3
73083550,3
73083717,3
73083721,3
73084080,3
73084090,3
73084096,3
73085776,3
73086015,3
73086215,3
73086222,3
73086228,3
73086233,3
73086237,3
73086388,3
73086411,3
73086594,3
73086731,3
73086773,3
73086785,3
73086815,3
73086818,3
73087053,3
73087063,3
73087309,3
73087357,3
73087503,3
73087559,3
73087922,3
73087926,3
73087927,3
73087931,3
73087938,3
73088081,3
73088268,3
73088300,3
73088706,3
73088916,3
73088922,3
73089126,3
73089309,3
73089320,3
73089554,3
73089564,3
73089571,3
73089574,3
73089797,3
73089802,3
73089892,3
73089967,3
73089971,3
73090163,3
73090248,3
73090254,3
73090427,3
73090432,3
73090635,3
73090642,3
73090689,3
73090700,3
73090706,3
73090843,3
73090847,3
73090854,3
73090875,3
73090892,3
73091024,3
73091076,3
73091087,3
73091614,3
73091623,3
73091630,3
73091655,3
73091777,3
73092351,3
73092464,3
73092504,3
73092515,3
73092692,3
73092996,3
73093004,3
73093009,3
73093208,3
73093216,3
73093227,3
73093381,3
73093621,3
73093640,2
73093645,2
73093651,2
73093655,2
73093659,2
73093813,2
73093815,2
73093992,2
73094898,3
73094931,3
73094939,3
73095127,3
73095228,3
73095267,3
73095416,3
73095809,2
73096019,3
73096873,3
73098403,3
73098407,3
73098422,3
73098428,3
73098634,3
73098916,3
73099099,3
73099105,3
73099448,3
73099992,3
73100209,3
73100397,3
73100463,3
73100475,3
73100478,3
73100625,3
73100886,3
73100998,3
73101081,3
73101086,3
73101212,3
73101447,3
73101452,3
73101628,3
73101812,2
73102360,3
73102688,3
73102693,2
73102874,3
73102883,3
73103080,3
73103383,3
73103603,3
73104113,2
73104630,3
73104647,3
73105427,3
73105931,3
73105933,3
73105949,3
73106112,3
73106279,3
73107018,3
73107171,3
73107313,3
73107348,3
73108229,3
73108251,3
73108610,3
73109052,3
73109727,3
73109960,2
73110576,3
73110879,3
73111201,3
73111465,3
73111471,3
73111482,3
73111780,2
73111809,2
73113486,3
73113716,3
73113727,3
73113919,3
73114036,2
73114041,2
73114044,3
73114078,2
73114486,3
73114913,3
73114927,3
73115054,3
73115165,2
73115171,3
73115177,3
73116148,3
73116543,3
73116733,3
73117519,3
73117963,3
73118516,2
73124636,3
73124643,3
73124648,3
73124684,2
73125005,2
73125362,2
73126242,2
73126392,2
73126421,2
73126722,2
73127308,2
73127320,2
73127326,2
73127721,2
73127726,2
73127745,3
73127750,3
73127901,2
73128058,2
73128068,2
73128071,3
73128080,3
73128217,3
73128221,3
73128224,3
73128246,3
73128249,3
73128605,3
73128644,3
73128790,2
73128797,2
73128988,2
73129197,2
73129219,2
73130944,2
73131169,2
73131230,2
73131240,2
73131448,3
73131471,2
73132134,2
73132140,3
73132190,3
73132953,2
73133180,3
73133567,3
73133595,3
73133773,3
73133991,3
73134734,3
73134744,3
73134902,3
73134915,3
73134925,3
73134945,2
73135127,3
73135273,3
73135301,3
73135309,3
73135317,3
73135687,3
73135697,3
73135706,3
73136178,3
73136232,3
73136415,3
73136463,3
73136979,3
73137130,3
73137818,3
73138429,2
73138856,2
73138881,3
73138885,3
73139136,3
73140150,2
73140156,3
73140308,3
73140358,3
73140506,3
73140511,3
73140551,3
73140646,2
73140750,3
73141470,3
73141558,2
73141635,3
73141882,3
73141888,3
73141894,3
73141899,3
73142354,3
73142358,3
73142419,3
73142424,3
73142636,3
73142644,3
73142649,2
73142912,3
73142922,2
73143399,2
73143850,2
73143856,2
73144076,2
73144105,2
73144109,2
73144111,2
73144132,3
73144136,3
73144138,3
73144326,3
73148445,3
73150123,3
73150583,2
73150930,3
73150943,2
73150971,2
73150976,3
73151108,3
73151111,3
73151114,3
73151355,3
73151359,3
73151365,3
73151374,3
73151551,3
73151561,3
73151776,3
73151779,3
73151783,3
73151786,3
73151991,3
73152219,2
73152544,3
73153168,3
73153581,3
73153787,3
73153795,3
73153800,3
73154004,3
73154182,3
73154554,1
73154569,3
73154579,3
73154766,3
73154819,1
73154970,1
73155019,1
73155254,1
73155263,1
73155289,3
73155312,2
73155694,2
73155978,3
73156131,2
73156778,2
73156962,3
73157127,3
73159876,3
73159881,3
73160106,3
73160396,3
73160406,3
73160408,3
73160597,3
73160604,2
73160817,2
73160850,3
73161180,1
73161931,3
73161936,3
73161944,2
73162050,2
73162053,3
73162112,3
73162117,3
73162218,3
73162257,3
73162265,3
73162293,3
73162297,3
73162300,3
73162302,3
73162703,3
73162713,3
73163322,3
73163328,3
73163338,3
73163508,3
73163519,3
73163708,3
73163722,3
73163734,2
73163991,3
73164198,3
73164242,3
73164422,3
73164816,2
73164918,3
73165221,3
73165311,3
73165319,3
73165426,3
73165429,3
73165529,3
73165674,3
73165687,3
73165927,3
73165934,3
73166409,3
73166527,3
73167588,3
73167593,2
73168689,3
73170351,3
73170829,3
73171643,3
73171866,3
73171870,3
73171875,3
73172131,3
73172133,3
73172696,3
73172748,3
73172753,2
73172872,3
73173154,3
73173158,3
73173364,3
73173420,3
73173422,3
73173582,3
73173597,3
73173604,3
73173610,3
73173789,3
73174052,3
73174059,3
73174250,3
73175062,3
73175270,3
73175456,3
73175521,3
73175527,3
73176313,3
73176360,3
73177560,3
73177884,3
73178055,2
73178461,3
73178468,3
73179220,3
73179482,3
73179669,3
73181397,1
73181565,3
73181906,3
73181962,3
73182108,3
73182355,3
73182400,3
73182667,3
73184053,3
73184072,3
73184124,3
73184812,3
73186745,3
73186750,3
73187401,2
73187408,3
73187451,3
73187943,2
73187952,2
73187971,2
73188287,2
73188297,3
73189546,3
73190302,3
73190309,3
73190487,3
73190492,3
73190495,3
73190875,3
73190877,3
73191028,3
73191035,3
73191040,3
73191190,3
73191367,3
73191568,2
73191583,3
73191734,3
73191806,3
73193465,3
73193721,3
73193727,3
73194215,3
73194218,3
73194279,3
73194916,3
73194919,3
73195079,3
73195119,2
73195127,3
73195144,3
73195156,2
73195237,3
73195294,3
73195572,3
73195577,3
73195738,3
73195786,3
73195938,3
73195980,3
73195991,2
73197044,3
73197048,3
73197052,3
73197059,3
73197073,3
73197260,3
73197267,3
73197277,3
73197290,3
73197299,3
73197307,3
73197313,3
73197498,3
73197501,3
73197509,3
73197576,3
73197584,3
73197593,3
73197750,3
73197851,3
73197932,3
73197936,3
73197943,3
73198021,3
73198122,3
73198253,3
73198255,3
73198262,3
73198309,3
73198402,3
73198467,3
73198551,3
73198555,3
73198560,3
73198562,3
73198613,3
73198731,3
73198737,3
73198952,3
73199035,3
73199120,3
73199296,3
73199301,3
73199448,3
73199471,3
73199472,3
73199830,3
73199981,3
73200002,3
73200163,3
73200356,3
73200934,3
73201330,3
73201526,3
73201538,3
73201550,3
73201912,3
73201949,3
73203010,3
73203262,3
73203312,3
73203314,3
73203451,3
73203496,3
73206488,3
73206905,2
73207645,2
73207648,2
73207841,3
73207853,3
73207857,3
73208149,3
73208506,3
73208879,3
73209210,3
73209661,3
73209963,3
73210189,3
73210196,3
73211242,2
73211275,3
73211427,3
73212558,3
73212591,3
73212594,3
73212600,3
73212601,3
73212697,3
73212744,3
73212749,3
73212754,3
73212763,3
73212872,3
73214638,3
73214642,3
73214776,3
73214781,3
73214796,3
73214800,3
73214906,3
73218473,2
73218488,3
73218502,2
73218585,3
73218667,3
73218670,3
73218878,1
73218880,3
73218886,1
73218888,3
73218900,3
73218902,2
73218903,1
73218904,3
73218906,3
73218909,2
73218914,1
73218916,3
73218919,1
73218920,2
73218944,1
73218946,2
73218947,1
73218950,3
73218974,1
73218990,1
73218994,3
73219005,3
73219223,3
73219228,1
73219265,1
73219267,2
73219430,1
73219484,3
73219643,1
73219647,1
73219650,3
73219652,3
73219655,2
73219656,1
73219821,3
73219836,1
73219840,3
73220304,3
73220307,3
73220317,1
73220318,3
73220426,3
73220428,1
73220440,1
73220479,2
73220620,1
73220626,1
73220628,3
73220823,3
73220825,3
73221124,3
73221184,3
73221185,3
73221193,1
73221486,2
73221487,3
73221550,3
73221727,3
73221729,2
73221776,3
73221785,3
73221978,3
73221980,2
73221995,3
73222175,3
73222177,3
73222188,3
73222340,3
73222344,3
73222345,1
73222348,3
73222353,3
73222470,3
73222473,2
73222474,3
73223389,3
73223596,3
73223768,3
73223771,2
73223960,1
73223965,3
73223969,2
73223970,1
73223972,2
73223974,1
73224126,2
73224128,3
73224129,2
73224131,3
73224146,2
73224147,3
73224299,3
73224307,1
73224309,3
73224319,3
73224322,3
73224423,2
73224425,3
73224429,3
73224667,2
73224674,3
73227485,2
73228898,3
73229366,3
73229779,3
73229857,2
73229871,2
73229875,2
73230054,3
73230083,2
73230086,2
73230250,2
73230449,2
73230565,2
73230569,2
73230570,2
73230571,2
73230576,2
73230578,2
73230579,2
73230591,3
73230595,3
73230598,3
73230600,3
73230607,3
73230612,2
73230613,2
73230783,2
73230794,3
73230985,2
73230989,2
73231155,1
73231161,2
73231179,3
73231321,2
73231469,2
73231484,2
73231487,2
73231609,2
73232400,2
73235709,3
73235711,3
73235856,3
73235864,3
73235869,3
73235876,3
73235881,3
73236121,1
73236123,3
73236946,1
73236954,2
73237154,3
73237157,3
73237160,3
73237162,3
73237229,3
73237349,3
73237426,3
73237438,3
73237443,3
73237444,3
73237528,3
73237581,3
73237582,3
73237583,3
73237686,3
73237758,3
73237764,3
73237766,3
73237905,3
73238090,3
73239098,3
73239099,3
73239100,3
73239106,3
73239700,3
73239704,3
73240028,3
73240092,2
73241068,2
73241096,2
73241100,2
73241295,2
73241404,3
73241410,3
73241559,2
73241936,2
73241949,2
73241951,2
73241954,2
73242185,2
73242208,2
73242214,3
73242219,2
73242221,2
73242226,2
73242240,2
73242518,2
73242916,2
73243047,2
73243066,2
73243072,3
73243081,3
73243091,2
73243306,2
73243473,2
73243476,3
73243478,3
73243480,2
73243487,2
73243657,3
73243673,2
73243681,2
73243691,3
73243693,3
73243718,2
73243721,2
73243913,3
73243916,3
73243944,2
73243959,2
73244135,3
73244138,3
73244143,2
73244150,3
73244156,2
73244349,2
73244553,3
73244555,3
73244557,2
73244732,2
73244914,2
73244925,3
73245004,3
73245006,2
73245075,2
73245082,3
73245181,2
73245182,3
73245190,3
73245194,3
73245369,2
73245554,2
73245563,2
73245593,2
73245866,3
73245876,2
73245928,3
73245932,3
73245933,2
73245935,3
73245938,3
73245940,2
73245943,3
73245947,3
73245958,3
73245961,2
73245962,3
73245966,2
73245971,3
73245979,2
73245986,3
73245991,3
73245998,3
73246002,3
73246006,3
73246008,3
73246013,2
73246162,2
73246478,3
73246501,2
73246627,3
73246630,3
73246636,3
73246782,2
73246786,3
73246788,2
73246897,2
73246945,3
73246946,3
73247127,2
73247219,2
73247221,3
73247226,3
73247227,3
73247232,2
73247235,3
73247244,2
73247246,2
73247319,3
73247328,2
73247330,3
73247338,2
73247340,2
73247446,2
73247452,2
73247461,2
73247464,2
73247468,3
73247504,3
73247507,3
73247514,3
73247524,2
73247526,2
73247529,2
73247595,3
73247597,2
73247773,3
73247777,2
73247782,3
73247786,3
73247866,3
73247994,3
73247996,3
73247997,3
73248004,2
73248066,2
73248072,2
73248085,2
73248373,2
73248377,2
73248571,2
73248732,2
73248733,3
73248738,3
73248741,2
73249150,2
73249304,2
73249494,2
73249501,2
73249514,2
73249628,3
73249632,3
73249635,2
73249700,2
73249704,3
73249705,3
73249706,2
73249713,2
73249935,2
73249949,2
73250155,3
73250174,2
73250180,2
73250183,2
73250342,3
73250344,3
73250559,3
73250563,3
73250567,3
73250737,3
73250751,2
73250896,2
73250917,2
73250933,2
73251215,2
73251261,3
73251267,3
73251270,3
73251275,3
73251410,3
73251612,2
73251623,2
73251634,3
73251637,2
73251655,2
73251813,3
73251819,3
73251825,2
73251847,2
73251873,3
73252037,3
73252048,2
73252058,2
73252071,3
73252107,2
73252118,2
73252123,2
73252133,3
73252152,3
73252215,2
73252338,2
73252343,3
73252349,3
73252399,3
73252400,2
73252404,3
73252408,2
73252409,2
73252415,2
73252418,2
73252421,3
73252477,3
73252481,2
73252672,2
73252675,2
73252737,2
73252976,2
73252984,2
73253055,2
73253059,2
73253065,2
73253484,2
73253494,2
73253674,2
73254238,3
73254380,3
73254599,2
73254708,2
73254900,2
73254949,3
73254953,3
73255080,3
73255288,2
73255291,3
73255293,3
73255316,2
73255751,2
73255755,2
73256121,3
73256315,3
73256316,3
73256320,3
73256631,2
73256985,2
73256995,2
73257007,2
73257202,2
73257729,3
73259096,3
73259492,2
73259705,2
73259893,2
73259937,2
73260284,2
73260476,3
73260532,2
73260875,2
73261053,3
73261127,2
73261270,2
73261463,3
73261465,2
73261640,2
73261645,3
73261651,2
73261654,3
73261656,3
73261658,3
73261660,3
73261866,2
73261868,3
73262064,3
73262069,2
73262071,2
73262072,3
73262259,2
73262260,3
73262264,3
73262266,2
73262271,3
73262274,2
73262279,2
73262280,3
73262398,3
73262431,3
73262433,3
73262434,2
73262568,2
73262767,3
73262811,3
73262813,2
73262950,3
73262952,3
73262959,3
73262962,2
73262974,3
73262997,2
73262998,3
73263003,2
73263004,3
73263007,3
73263008,3
73263010,2
73263012,2
73263099,3
73263102,2
73263107,3
73263114,2
73263115,2
73263120,3
73263126,2
73263160,3
73263426,2
73263428,2
73263431,2
73263443,3
73263445,3
73263447,2
73263600,2
73263633,3
73263638,2
73263640,2
73263821,2
73263824,2
73263864,3
73264041,2
73264051,3
73264058,2
73264067,2
73264259,2
73264268,2
73264627,2
73264773,3
73264777,2
73264778,3
73264784,2
73264993,3
73264996,3
73265016,3
73265029,2
73265033,3
73265040,3
73265046,2
73265049,3
73265182,3
73265327,3
73265329,3
73265338,2
73265345,2
73265411,2
73265609,2
73265734,2
73265735,3
73265737,2
73265892,2
73265902,2
73266276,2
73266474,3
73266479,2
73266481,3
73266485,3
73266489,2
73266501,2
73266524,3
73266531,3
73266534,2
73266589,3
73266592,3
73266780,3
73266854,2
73266875,2
73266905,3
73266914,3
73266917,2
73267130,3
73267134,2
73267139,3
73267322,3
73267336,2
73267361,2
73267496,3
73267499,3
73267500,2
73267557,2
73267674,2
73267741,3
73267922,3
73268095,3
73268097,3
73268098,2
73268422,2
73268427,3
73268451,2
73268455,2
73268483,2
73268490,2
73268495,2
73268599,2
73268676,2
73268684,2
73268870,2
73268963,2
73268969,3
73269091,2
73269095,2
73269184,3
73269188,3
73269189,3
73269193,2
73269198,2
73269204,2
73269208,2
73269213,2
73269414,2
73269416,2
73269449,2
73269596,2
73269600,2
73269608,3
73269611,2
73269618,3
73269773,2
73269984,2
73270000,2
73270167,3
73270169,2
73270170,2
73270183,2
73270301,2
73270501,3
73270508,2
73270517,2
73270743,2
73270746,2
73270852,3
73270926,2
73271137,2
73271144,2
73271334,2
73271339,2
73271342,2
73271398,2
73271504,2
73271514,3
73271517,3
73271519,2
73271568,2
73271744,2
73271752,2
73271754,2
73271950,2
73271954,2
73273039,3
73273044,3
73273234,3
73274568,3
73274570,3
73274571,3
73274580,3
73274703,3
73274711,3
73274716,3
73274721,3
73274920,3
73275426,3
73275433,3
73275617,3
73275822,3
73275843,3
73275845,3
73276867,3
73276871,2
73277755,3
73277916,3
73277919,3
73278237,3
73278239,3
73278349,3
73278529,3
73278531,3
73278647,3
73278651,3
73278652,3
73278654,3
73278841,3
73278957,2
73278970,3
73278974,3
73278976,3
73278978,3
73279320,3
73279471,3
73279924,2
73279925,2
73279927,3
73279928,3
73279929,3
73279930,3
73279936,3
73279937,3
73279938,3
73279981,3
73280079,3
73280081,3
73280082,2
73280085,3
73280153,3
73280239,3
73280241,3
73280242,3
73280386,3
73280461,3
73280462,3
73280464,3
73280465,3
73280466,3
73280468,3
73280470,3
73280471,3
73280602,3
73280603,3
73280606,3
73280607,3
73280609,3
73280613,3
73280614,3
73280678,3
73280681,3
73280683,3
73280685,3
73280777,1
73280836,3
73280837,3
73280838,3
73280839,3
73280908,2
73280910,3
73281013,3
73281367,3
73281731,3
73282397,3
73282996,3
73283727,3
73284774,3
73284866,3
73285047,3
73285353,3
73285359,3
73285363,3
73285475,3
73285569,3
73285673,3
73285787,3
73286044,3
73286046,3
73286059,3
73286071,3
73286245,3
73286893,3
73287373,3
73287383,3
73287557,3
73287751,3
73287764,3
73288012,3
73288657,3
73289607,3
73289770,3
73290509,3
73290525,3
73290531,3
73290532,3
73290534,3
73290550,3
73292316,3
73292321,3
73293000,3
73293386,2
73294018,3
73294619,3
73295307,3
73295870,3
73296161,3
73296309,3
73296318,3
73296520,2
73296524,3
73296577,3
73296749,3
73296751,3
73296960,3
73297090,3
73297107,3
73297109,3
73297274,3
73297277,3
73297293,3
73297299,3
73297492,3
73297679,3
73297918,3
73297923,3
73297931,3
73297932,3
73297938,3
73297950,3
73298096,3
73298097,2
73298333,3
73298344,3
73298346,3
73298530,2
73299036,3
73299043,3
73299044,3
73299045,3
73299256,3
73299262,3
73299264,3
73299271,3
73299273,3
73299381,3
73299398,3
73299402,3
73299403,3
73299404,2
73299406,3
73299410,3
73299413,3
73299422,3
73299424,3
73299432,3
73299598,3
73299601,3
73299604,3
73299756,3
73299757,3
73299762,2
73299763,3
73299764,3
73299766,3
73299967,3
73300151,2
73300350,3
73300351,3
73300353,3
73300358,3
73300489,3
73300490,3
73300634,3
73300636,3
73300654,3
73300798,3
73300799,3
73300800,3
73300822,3
73300824,3
73300987,3
73300988,3
73300989,3
73300991,3
73300992,3
73300993,3
73300994,3
73301352,3
73301355,3
73301357,3
73301358,3
73301672,3
73301727,3
73301730,3
73301732,3
73301733,3
73301735,3
73301891,3
73301895,3
73301903,3
73301910,3
73301936,3
73302059,3
73302071,3
73302439,3
73302443,2
73302446,3
73302448,3
73302450,3
73302461,3
73302475,3
73302481,3
73302674,3
73302677,3
73302682,3
73302997,3
73303167,3
73303312,2
73303326,2
73303336,2
73303338,2
73303526,2
73303527,2
73303752,2
73303812,3
73304111,2
73304352,3
73304355,2
73304356,3
73304363,3
73304507,3
73304700,3
73304706,2
73304711,3
73304721,3
73305170,3
73305177,3
73305671,3
73305674,3
73305784,3
73305846,3
73306046,2
73306140,3
73306145,2
73307763,3
73307765,3
73307776,3
73307929,3
73308097,3
73308253,3
73308635,3
73308970,3
73308972,3
73309714,3
73309900,3
73310923,3
73310927,3
73310931,2
73312107,3
73312113,3
73312124,3
73312126,2
73312885,3
73312891,2
73313803,3
73313820,2
73314498,2
73314537,3
73314772,2
73314863,3
73314868,3
73315225,3
73315226,3
73315614,3
73315617,3
73315622,3
73315737,3
73315754,3
73315762,3
73315907,3
73316300,3
73316301,3
73316302,2
73316471,3
73316474,3
73316786,3
73316790,3
73316793,3
73316966,3
73316972,2
73317159,3
73317163,2
73317318,3
73318024,3
73318030,3
73318431,3
73319065,3
73319073,2
73319075,2
73319220,3
73319255,2
73319273,2
73319875,3
73319912,1
73319926,3
73319930,3
73319931,3
73319934,3
73319944,3
73319945,3
73319954,3
73319955,3
73319967,2
73320475,3
73320484,2
73320942,2
73321151,3
73321647,3
73321660,3
73321671,3
73322253,2
73322396,2
73322404,2
73322410,2
73322415,2
73322582,3
73322592,3
73323102,3
73323103,3
73323200,2
73323239,3
73323370,2
73323379,3
73323385,3
73323387,3
73323405,3
73323577,3
73323588,3
73323902,3
73323904,3
73323906,3
73323911,2
73323923,3
73324101,3
73324102,3
73324446,2
73324449,2
73324460,2
73324642,3
73324827,3
73324849,3
73324852,3
73324853,3
73325011,2
73325126,2
73325136,2
73325309,3
73325310,3
73325488,3
73325493,3
73325496,3
73325497,2
73325510,3
73325683,3
73325684,3
73325693,3
73325705,3
73325884,3
73326073,3
73326076,3
73326433,3
73326451,3
73326562,3
73326733,3
73326741,3
73326746,3
73326978,3
73327121,2
73327472,3
73328044,3
73328197,2
73328198,3
73328200,2
73328203,2
73328884,3
73329082,2
73329737,3
73330066,3
73330373,3
73330562,3
73330801,2
73330875,3
73330880,3
73330975,3
73330976,3
73331124,3
73331130,2
73331151,3
73331418,3
73331419,3
73331534,3
73331588,3
73331596,2
73331603,3
73331605,2
73331607,2
73331608,3
73331609,2
73331610,2
73331663,2
73332226,3
73332422,3
73332444,3
73332450,3
73332454,3
73332823,3
73332826,2
73333407,3
73333413,3
73333415,2
73333592,2
73333765,2
73333903,2
73333905,3
73333906,3
73333908,3
73334061,3
73334062,3
73334081,3
73334287,3
73334424,3
73335280,3
73335433,3
73336457,3
73336710,2
73337321,3
73337326,3
73337328,3
73337711,2
73338129,2
73338317,2
73338544,3
73338709,3
73338775,3
73338780,3
73338979,3
73339329,3
73339483,3
73339578,3
73339960,3
73340788,3
73340863,2
73340864,3
73340865,3
73340987,2
73340989,2
73341026,3
73341034,2
73341666,3
73341870,3
73341888,3
73341889,3
73341890,3
73341895,3
73341901,3
73342030,3
73342033,3
73342036,3
73342043,3
73342336,3
73342338,3
73342340,3
73342352,3
73342465,3
73342467,3
73342471,3
73342479,3
73342481,3
73342604,3
73342789,3
73342957,3
73342961,3
73342969,3
73343127,3
73343130,3
73343822,3
73343825,3
73343829,3
73343832,3
73344299,3
73344300,3
73344423,3
73344424,3
73344467,3
73344626,3
73344628,3
73344632,3
73344639,3
73344803,3
73345010,3
73345016,3
73345017,3
73345021,3
73345176,3
73345179,3
73345341,3
73345344,3
73345602,3
73345631,3
73345633,3
73345773,3
73345785,3
73345794,3
73345796,3
73345799,3
73345801,3
73345803,3
73345808,3
73345810,3
73345931,3
73345934,3
73345980,3
73346106,3
73346108,3
73346118,3
73346126,3
73346313,3
73346703,3
73346842,3
73346845,3
73347008,3
73347016,3
73347193,2
73347197,3
73347201,3
73347204,2
73347208,3
73347547,3
73347550,3
73347554,3
73348129,3
73348135,3
73348316,3
73348720,3
73348902,3
73349071,3
73349075,3
73349094,3
73350397,2
73350547,2
73350912,3
73353155,3
73354823,3
73357055,3
73358001,2
73359560,2
73360513,2
73361115,2
73361869,2
73363132,2
73365229,3
73366930,2
73374271,3
73374810,3
73374857,3
73374968,3
73375224,3
73375550,3
73375962,3
73376055,3
73376070,3
73376071,3
73376155,3
73376314,3
73376326,3
73376533,2
73376536,2
73376765,3
73376769,3
73376773,3
73376850,3
73376933,2
73377229,3
73377288,3
73378099,3
73378780,3
73379299,3
73380060,3
73380403,3
73380407,3
73380413,3
73380692,3
73380870,3
73381042,3
73381043,3
73381044,2
73381215,3
73381218,3
73381219,2
73381223,2
73381464,2
73382027,3
73382035,3
73382282,3
73382392,2
73382491,3
73382493,2
73382598,3
73382671,3
73382673,3
73382841,3
73382850,2
73383770,3
73386944,2
73387117,2
73388897,2
73390103,2
73390228,3
73390285,2
73390286,2
73390287,2
73390289,2
73390290,3
73390291,3
73390292,3
73390294,3
73390299,2
73390301,3
73390303,3
73390305,2
73390306,3
73390308,3
73390310,3
73390311,2
73390313,3
73390314,3
73390316,3
73390318,2
73390319,2
73390320,2
73390415,2
73390481,2
73390484,3
73390485,2
73390487,2
73390488,3
73390491,3
73390493,2
73390495,3
73390499,2
73390501,2
73390502,2
73390503,2
73390504,3
73390505,3
73390506,3
73390507,3
73390508,2
73390509,2
73390511,3
73390512,3
73390514,2
73390515,3
73390516,3
73390517,2
73390520,3
73390521,2
73390522,3
73390525,2
73390527,2
73390529,2
73390532,2
73390533,3
73390534,3
73390546,3
73390686,3
73390907,2
73391148,2
73391359,3
73391554,3
73392005,2
73392033,3
73392254,3
73392272,3
73392492,3
73392692,3
73393385,2
73393419,2
73393504,3
73393561,3
73393731,2
73393801,3
73393805,3
73393809,3
73393866,3
73393884,2
73393890,3
73393892,2
73394077,2
73394080,2
73394099,2
73395909,2
73395924,2
73395927,3
73396520,2
73396733,2
73396746,3
73396778,2
73396870,3
73396880,3
73396931,3
73397060,3
73397122,3
73397134,3
73397233,3
73397242,3
73397260,3
73397411,3
73397414,3
73397595,3
73397635,2
73397764,2
73397769,3
73398116,3
73398136,2
73398325,3
73398951,3
73399077,3
73399092,3
73400042,3
73400814,3
73400862,3
73401259,3
73402057,3
73402120,3
73402593,3
73403174,3
73403494,3
73403761,3
73403846,3
73404024,2
73404067,1
73404068,3
73404070,3
73404071,3
73404266,3
73404378,3
73404457,3
73404999,3
73405209,3
73405253,3
73405263,3
73405446,3
73405590,2
73405609,3
73405611,3
73405612,3
73405613,1
73405768,3
73405770,2
73405797,2
73405805,3
73405972,3
73405974,3
73405975,3
73406118,2
73406158,2
73406391,1
73406393,3
